"CITY","COUNTRY","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Chicago","USA","#Nice #Shoes #Nike Air Jordan #Retro III 3 White Cement Black Cement Infrared Size 10.5 2013 https://t.co/rff4TYDYgJ #Like",FALSE,1,NA,2017-05-18 04:41:12,FALSE,NA,"865064704909000704",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jimmie_Ramseyer",0,FALSE,FALSE,NA,NA
"Chicago","USA","#NFL #49ers #Cards 1965 COKE CAP MINT UNUSED SPRITE VERSION JIMMY JIM JOHNSON 49ERS UCLA BRUINS HOF… https://t.co/QrGtVCDv8d",FALSE,0,NA,2017-05-18 04:41:11,TRUE,NA,"865064702602117124",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SF49ersFans1",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Original #Autograph JERRY RICE AUTOGRAPHED SIGNED SAN FRANCISCO 49ers MINI Helmet wCOA #80…… https://t.co/kVKqjOCgfy",FALSE,0,NA,2017-05-18 04:41:07,TRUE,NA,"865064685770481664",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SF49ersFans1",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Nice Brian Mcknight - Greatest Hits [#CD New] https://t.co/wra828xICs #Hollywood https://t.co/eYFsKPh0oF",FALSE,0,NA,2017-05-18 04:39:47,FALSE,NA,"865064348091203584",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Best #Men's #NorthFace #Jacket Size Large https://t.co/d6kXWyyAWD #Fashion #Sale",FALSE,0,NA,2017-05-18 04:39:46,FALSE,NA,"865064342969999360",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Good 2007 Grammy Nominees (#CD) #JustinTimberlake, https://t.co/az2Qt5alqp, John Legend, BRAND NEW!… https://t.co/pdngqmb06h",FALSE,0,NA,2017-05-18 04:39:45,TRUE,NA,"865064340600180738",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",1,FALSE,FALSE,NA,NA
"Chicago","USA","TIX https://t.co/hNz2rmv1VI #49ers Vs Cowboys #Football #Ticket 10/22/17 &amp; Tailgating Parking Pass… https://t.co/N9KBAXQdVh",FALSE,1,NA,2017-05-18 04:39:41,TRUE,NA,"865064321985859585",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SF49ersFans1",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Good #Nike Air Jordan 1 Bred Banned 2016 Black Red #Retro 555088-001 Worn Size 13 OG #Shoes #Share https://t.co/lUzvylG2nm",FALSE,0,NA,2017-05-18 04:38:15,FALSE,NA,"865063962240466945",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jimmie_Ramseyer",0,FALSE,FALSE,NA,NA
"Chicago","USA","'love peace fairies' #Fairy Garden Gnome House #lawn decor @eBay #love #peace #fairygarden #frog… https://t.co/5x0OhD4j7U",FALSE,1,NA,2017-05-18 04:36:52,TRUE,NA,"865063614931124224",NA,"<a href=""https://www.PromotePictures.com"" rel=""nofollow"">PromotePictures</a>","at_lotus",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Fashion STANA KATIC CASTLE NATHAN FILLION NEW!! 8X10 #Photo SA31 https://t.co/eaKMDBO2GX #StanaKatic https://t.co/B9Kd7mHYkz",FALSE,0,NA,2017-05-18 04:34:07,FALSE,NA,"865062922451431424",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jimmie_Ramseyer",0,FALSE,FALSE,NA,NA
"Chicago","USA","#SFGiants #WeAreGiant #WeAreSF #Tickets 1958 San Francisco Giants Team Signed Autographed Baseball - Mays https://t.co/GzISZO3Duh #sportst…",FALSE,0,NA,2017-05-18 04:32:34,FALSE,NA,"865062530632355842",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","75giants",0,FALSE,FALSE,NA,NA
"Chicago","USA","#MLB #Baseball Mitchell &amp; Ness Grey MLB 'San Francisco #Giants - Matt Williams' 1989 Authentic M… https://t.co/RejN70D2kO",FALSE,0,NA,2017-05-18 04:32:14,TRUE,NA,"865062446918008832",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GiantsStore1",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Deals #Boost: #Adidas #YeezyBoost350 #Yeezy V2 - Size 11- White - CP9366 https://t.co/Ub7XqqiWFQ #Shoes https://t.co/XCSeeLaN7R",FALSE,0,NA,2017-05-18 04:32:13,FALSE,NA,"865062443738845185",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","X-Factor #6 CGC 9.0 (Marvel) First Full Appearance of Apocalypse FREE SHIPPING https://t.co/qEFp5eK3bE",FALSE,0,NA,2017-05-18 04:32:12,FALSE,NA,"865062441813557249",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Veronika_Afoa",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Shoes #Boost: #Adidas #YeezyBoost350 #Yeezy v2 Zebra CBLACK DEADSTOCK 11 https://t.co/fZisVQ2C9I #Shoe https://t.co/J6FA7LVFGA",FALSE,0,NA,2017-05-18 04:32:11,FALSE,NA,"865062434226053120",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Nice #Shoes #Nike AIR JORDAN 1 #Retro HIGH CP3 SIZE 9.5 Ds Brand New #Like https://t.co/YnfdGd7vlk",FALSE,1,NA,2017-05-18 04:32:10,FALSE,NA,"865062432401534977",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jimmie_Ramseyer",0,FALSE,FALSE,NA,NA
"Chicago","USA","#NFL #49ers #Apparel San Francisco 49ers Training Camp Limited Ed Men's Nike Dri Fit Gray T-Shirt…… https://t.co/DTOPnV7BpI",FALSE,0,NA,2017-05-18 04:32:10,TRUE,NA,"865062431311122432",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SF49ersFans1",0,FALSE,FALSE,NA,NA
"Chicago","USA","RT @Tobie_Khensamph: #Best If You Love Me Let Me Know by #OliviaNewtonJohn 1974 Vinyl Record Original https://t.co/JOXJBPSsOR #Fashion #Sty…",FALSE,0,NA,2017-05-18 04:30:35,FALSE,NA,"865062032554504192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TotemFlint",1,TRUE,FALSE,NA,NA
"Chicago","USA","#RockBand Led Zeppelin IV Album Remastered 2014 Deluxe Edition 2#CD SEALED https://t.co/w1ADhRJI8w #LedZeppelin https://t.co/3WgWhW4pyH",FALSE,0,NA,2017-05-18 04:29:13,FALSE,NA,"865061688088838144",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Fashion #Shoe: #Adidas #Yeezy Beluga V2 Black SPLY 350 Low flux ultra #Boost White Gray red NMD… https://t.co/hlJHp5ne6S",FALSE,0,NA,2017-05-18 04:29:13,TRUE,NA,"865061687803523072",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Detra_Tenor",0,FALSE,FALSE,NA,NA
"Chicago","USA","#MarkHamill Star Wars Matted Photo #Autographed by Mark Hamill With Message https://t.co/qSj5hZShQV #StarWars #Skywalker",FALSE,0,NA,2017-05-18 04:29:11,FALSE,NA,"865061682879451136",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jimmie_Ramseyer",0,FALSE,FALSE,NA,NA
"Chicago","USA","#LedZeppelin Led Zeppelin IV Album Remastered 2014 Deluxe Edition 2#CD SEALED https://t.co/mH0GIAe4nc #Rock #Band https://t.co/0dXcIRUUI4",FALSE,0,NA,2017-05-18 04:29:11,FALSE,NA,"865061679301705728",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Fashion MARY KATE &amp; ASHLEY OLSEN TWINS FULL HOUSE STARS #1 tv guide ads WOW #0416 https://t.co/0aERMgtXXj… https://t.co/HBBW7Rdeq4",FALSE,0,NA,2017-05-18 04:26:19,TRUE,NA,"865060960389570560",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Veronika_Afoa",0,FALSE,FALSE,NA,NA
"Chicago","USA","#WillieNelson Country LP Lot(10) Willie Nelson-Johnny Cash-Johnny Lee- Kristofferson-Campbell… https://t.co/bfqg7fuvHi",FALSE,2,NA,2017-05-18 04:26:12,TRUE,NA,"865060929385275393",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Detra_Tenor",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Nice #Shoes #Nike Air Jordan #Retro 4 IV Og White CEMENT sz 8 #Like https://t.co/YASRZrs612",FALSE,0,NA,2017-05-18 04:26:10,FALSE,NA,"865060923827814403",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jimmie_Ramseyer",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Baby #girl #clothes US Newborn Infant Baby Boy Girl Kids Romper Jumpsuit Bodysuit Clothes… https://t.co/iaqEYPnJiH… https://t.co/S2QIt8MNUD",FALSE,0,NA,2017-05-18 04:26:07,TRUE,NA,"865060911257534464",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Detra_Tenor",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Beatles NEW - Past Masters, Volume Two by The Beatles https://t.co/UX4IxOnlCU #Best #Ringo",FALSE,0,NA,2017-05-18 04:26:06,FALSE,NA,"865060904928395264",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Good #Nike Air Jordan #Retro III 3 White Cement Black Cement Infrared Size 10.5 2013 https://t.co/JKli2vsG4j… https://t.co/9Dyiqnz9Mi",FALSE,0,NA,2017-05-18 04:24:17,TRUE,NA,"865060446331486208",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jimmie_Ramseyer",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Best If You Love Me Let Me Know by #OliviaNewtonJohn 1974 Vinyl Record Original https://t.co/JOXJBPSsOR #Fashion… https://t.co/MPd8tKCKc1",FALSE,1,NA,2017-05-18 04:24:16,TRUE,NA,"865060445794713600",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",1,FALSE,FALSE,NA,NA
"Chicago","USA","#Sports #Deals #Nike Air Jordan #Retro III 3 White Cement Black Cement Infrared Size 10.5 2013… https://t.co/3Q1eCVuAY2",FALSE,0,NA,2017-05-18 04:24:15,TRUE,NA,"865060441193562112",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Veronika_Afoa",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Nice #Shoes #Nike AIR JORDAN 1 #Retro HIGH CP3 SIZE 9.5 Ds Brand New https://t.co/Uhqh35gsxz #Like",FALSE,0,NA,2017-05-18 04:24:13,FALSE,NA,"865060432947458048",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jimmie_Ramseyer",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Sport #eBay #Nike Air Jordan #Retro III 3 White Cement Black Cement Infrared Size 10.5 2013 https://t.co/854RLEw7vL #Shoes",FALSE,0,NA,2017-05-18 04:24:13,FALSE,NA,"865060431781445632",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Veronika_Afoa",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Top If You Love Me Let Me Know by #OliviaNewtonJohn 1974 Vinyl Record Original https://t.co/wjoPgiSAdz #Singer… https://t.co/WvC4mSY4Ge",FALSE,0,NA,2017-05-18 04:24:13,TRUE,NA,"865060431655714816",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Sports #Deals #Nike AIR JORDAN 1 #Retro HIGH CP3 SIZE 9.5 Ds Brand New #Shoes https://t.co/i6sWe0sxpC https://t.co/VsDG7NcJQv",FALSE,0,NA,2017-05-18 04:24:12,FALSE,NA,"865060427893358592",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Veronika_Afoa",0,FALSE,FALSE,NA,NA
"Chicago","USA","#StanaKatic STANA KATIC CASTLE NATHAN FILLION NEW!! 8X10 #Photo SM54 https://t.co/tDZgsdB8M7 #Hollywood #Celeb https://t.co/yKC5GgHJdN",FALSE,0,NA,2017-05-18 04:24:12,FALSE,NA,"865060426307981313",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jimmie_Ramseyer",0,FALSE,FALSE,NA,NA
"Chicago","USA","men #Yeezy #Boost 350 Bred V2 size7 8 8.5 9.5 10 11 11.5 12 13 https://t.co/U3ryfD5TWf #YeezyBoost550 https://t.co/unJfBk3Dtn",FALSE,0,NA,2017-05-18 04:24:11,FALSE,NA,"865060421211889664",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Shoes #Style: #Adidas #YeezyBoost350 #Yeezy #Boost V2 - Size 11- White - CP9366 https://t.co/3RTKWThzU9 #Fashion https://t.co/LF7YeK7wli",FALSE,0,NA,2017-05-18 04:24:10,FALSE,NA,"865060416782651392",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Detra_Tenor",0,FALSE,FALSE,NA,NA
"Chicago","USA","#NFL #49ers #Cards 2016 Select 2017 NFL Draft DP2 Redemption Card - XRCs Prizm Solomon Thomas 49ers… https://t.co/zsmc76aZX3",FALSE,0,NA,2017-05-18 04:24:08,TRUE,NA,"865060408406573057",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SF49ersFans1",0,FALSE,FALSE,NA,NA
"Chicago","USA","#StephenKing #Books Skeleton Crew by Stephen King - Red Leather Library #Collection -Like New… https://t.co/lLhAff0rNh",FALSE,0,NA,2017-05-18 04:24:07,TRUE,NA,"865060407576215552",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Detra_Tenor",0,FALSE,FALSE,NA,NA
"Chicago","USA","RT HandMadePatric: RT HandMadePatric: RT union_megs: Check out 5 pack pick your scent handmade soap #Handmade https://t.co/l8BOwVZJuc  #eB…",FALSE,0,NA,2017-05-18 04:23:08,FALSE,NA,"865060157541232640",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","HandMadePatric",0,FALSE,FALSE,NA,NA
"Chicago","USA","RT HandMadePatric: RT union_megs: Check out Leopard print cord keeper, handmade #Handmade https://t.co/sm6LsTWJTr via @ #eBay #epiconetsy",FALSE,0,NA,2017-05-18 04:23:07,FALSE,NA,"865060153858641920",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","HandMadePatric",4,FALSE,FALSE,NA,NA
"Chicago","USA","RT @HandMadePatric: RT HandMadePatric: RT union_megs: Check out 5 pack pick your scent handmade soap #Handmade https://t.co/l8BOwVZJuc  #eB…",FALSE,0,NA,2017-05-18 04:19:24,FALSE,NA,"865059217996214272",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Creatoncrafts",1,TRUE,FALSE,NA,NA
"Chicago","USA","RT @HandMadePatric: RT union_megs: Check out Leopard print cord keeper, handmade #Handmade https://t.co/sm6LsTWJTr via @ #eBay #epiconetsy",FALSE,0,NA,2017-05-18 04:19:24,FALSE,NA,"865059217006370816",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Creatoncrafts",4,TRUE,FALSE,NA,NA
"Chicago","USA","#Sports #Deals Air Jordan 10 Black Venom Green NIB Deadstock XI XII size 13 #Shoes https://t.co/kkyVtzTT8H https://t.co/lkYjrki2h5",FALSE,0,NA,2017-05-18 04:17:16,FALSE,NA,"865058683310325760",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Veronika_Afoa",0,FALSE,FALSE,NA,NA
"Chicago","USA","#MLB #Baseball NWT San Francisco #Giants Majestic World Series Hooded Sweatshirt MLB Baseball XL… https://t.co/GGmR0D9TOe",FALSE,0,NA,2017-05-18 04:15:13,TRUE,NA,"865058167037640704",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GiantsStore1",0,FALSE,FALSE,NA,NA
"Chicago","USA","#BenStiller Ben Stiller Collection Blu-Ray Meet The Parents/Night At The Museum/The Watch https://t.co/TiJNnjEVtc… https://t.co/sVXe8xt9jV",FALSE,1,NA,2017-05-18 04:15:11,TRUE,NA,"865058159248908289",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","X-Factor #5 signed by Jim Shooter &amp; Jackson ""Butch"" Guice w/ Notarized WOS https://t.co/KXjUEua4oI",FALSE,0,NA,2017-05-18 04:15:11,FALSE,NA,"865058156333879297",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Veronika_Afoa",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Top #Quality The #NorthFace Vest https://t.co/k4ierx2lAr #Style https://t.co/4UxuO25Qtp",FALSE,0,NA,2017-05-18 04:15:09,FALSE,NA,"865058149224423424",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#NFL #49ers #Apparel San Francisco 49ers Nike jersey #7 Colin Kaepernick youth/boys M 10-12 ~ VGC… https://t.co/RYmwmtNqSz",FALSE,1,NA,2017-05-18 04:15:09,TRUE,NA,"865058148683464704",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SF49ersFans1",0,FALSE,FALSE,NA,NA
"Chicago","USA","#TomHanks ANGELS AND DEMONS - TOM HANKS - WIDESCREEN #DVD - SHIPS 1st CLASS NEXT DAY FAST https://t.co/oPFMCjzKZe #American #Actor",FALSE,0,NA,2017-05-18 04:15:06,FALSE,NA,"865058138503888900",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Detra_Tenor",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Deals #Boost: #Adidas #YeezyBoost350 #Yeezy v2 Zebra CBLACK DEADSTOCK 11 https://t.co/OSdsd9xJZR #Shoes https://t.co/TKPXdUzKUW",FALSE,0,NA,2017-05-18 04:14:42,FALSE,NA,"865058034338283520",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Shoes #Boost: #Adidas #YeezyBoost350 #Yeezy v2 Cream White Infant Size 8K BB6373 100% Authentic… https://t.co/OMku9GrU7G",FALSE,0,NA,2017-05-18 04:14:40,TRUE,NA,"865058028327903232",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#RockBand Led Zeppelin BOX In Through The Out Door (Super Deluxe Edition Box) (#CD https://t.co/XVNlTj1v3V… https://t.co/r7L0Ru1xrx",FALSE,0,NA,2017-05-18 04:12:15,TRUE,NA,"865057419587502080",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#LedZeppelin Led Zeppelin- 2 II -original 1969 SD 8236 Atlantic label --played vinyl vg++ https://t.co/lvjc7lBn5o… https://t.co/dlnOEEUqRY",FALSE,0,NA,2017-05-18 04:12:12,TRUE,NA,"865057408862703616",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Fashion #Shoe: #Adidas #Yeezy #Boost 350 v2 Zebra (Size 10) Guaranteed Authentic https://t.co/hycyiaS9f0 #Style https://t.co/NQbgfdkhbZ",FALSE,0,NA,2017-05-18 04:12:10,FALSE,NA,"865057398389522433",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Detra_Tenor",0,FALSE,FALSE,NA,NA
"Chicago","USA","Check out THEORY Vegan Wool Blend Plaid Dress Pants Women Size 10 Brown, Beige Tones #Theory https://t.co/Re4h6xZjOZ via @eBay",FALSE,0,NA,2017-05-18 04:11:28,FALSE,NA,"865057224380620800",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Oakland_Buzz",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Sports #Deals #Nike AIR JORDAN 1 #Retro HIGH CP3 SIZE 9.5 Ds Brand New #Shoes https://t.co/i6sWe0sxpC https://t.co/rLPPib9HlZ",FALSE,0,NA,2017-05-18 04:10:22,FALSE,NA,"865056947099246592",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Veronika_Afoa",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Good Air Jordan 12 #Retro French Blue VNDS 13 XII Bred Taxi Gamma #Shoes #Share https://t.co/DOCEd8yA7H https://t.co/c56p4gLHph",FALSE,0,NA,2017-05-18 04:07:13,FALSE,NA,"865056153704710144",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jimmie_Ramseyer",0,FALSE,FALSE,NA,NA
"Chicago","USA","#StephenKing #Books Gerald's Game by Stephen King - Red Leather Library #Collection -Like New… https://t.co/zh1h0gOZ38",FALSE,0,NA,2017-05-18 04:07:12,TRUE,NA,"865056150781218823",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Detra_Tenor",0,FALSE,FALSE,NA,NA
"Chicago","USA","#NFL #49ers #Cards 1957 TOPPS SF 49ers LOT OF 2 HOFers (ST CLAIR/NOMELLINI) https://t.co/X0Bx33uIDX #Card #FootBall https://t.co/s7wQEv9IAH",FALSE,0,NA,2017-05-18 04:07:10,FALSE,NA,"865056142090579968",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SF49ersFans1",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Nice #JustinTimberlake - The 20/20 Experience USA 2#CD Sealed Deluxe Edition https://t.co/DkqcxatHGJ #Hollywood https://t.co/vcQk9BKIY7",FALSE,0,NA,2017-05-18 04:07:10,FALSE,NA,"865056141859893249",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Shoes #Style: #Adidas #YeezyBoost350 #Yeezy #Boost V2 Custom Sample https://t.co/F94mFdbcLr #Fashion https://t.co/lFN0UfPSxe",FALSE,0,NA,2017-05-18 04:07:10,FALSE,NA,"865056139137892356",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Detra_Tenor",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Best THE #NorthFace SALE Cheap NWT Soaz Fleece Hoodie Zip Coat #Jacket Olive Green M https://t.co/A2JV22gh1P #Fashion #Sale",FALSE,0,NA,2017-05-18 04:07:08,FALSE,NA,"865056132636655616",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","RT @HandMadePatric: RT union_megs: Check out Leopard print cord keeper, handmade #Handmade https://t.co/sm6LsTWJTr via @ #eBay #epiconetsy",FALSE,0,NA,2017-05-18 04:04:35,FALSE,NA,"865055488718852096",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Babynameart",4,TRUE,FALSE,NA,NA
"Chicago","USA","#Sport #eBay Air Jordan #Retro 6 Low ""Chrome"" Autnentic Basketball Shoes, Size 12 #Shoes https://t.co/ywQxbgLdXf",FALSE,0,NA,2017-05-18 04:02:18,FALSE,NA,"865054915978158080",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Veronika_Afoa",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Fashion STANA KATIC CASTLE NATHAN FILLION NEW!! 8X10 #Photo SD37 https://t.co/AOQuPLdkSo #StanaKatic https://t.co/hXLY2HppUM",FALSE,0,NA,2017-05-18 04:02:12,FALSE,NA,"865054889193254912",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jimmie_Ramseyer",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Nice #Shoes Air Jordan 2 #Retro 834274 001 Black Red Men Size 10 New! #Like https://t.co/RkOyHTL7wS",FALSE,1,NA,2017-05-18 04:01:08,FALSE,NA,"865054621617737732",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jimmie_Ramseyer",0,FALSE,FALSE,NA,NA
"Chicago","USA","#MLB #Baseball NEW San Francisco #Giants Majestic World Series Hoodie Sweatshirt MLB Youth XL SF… https://t.co/qw4BKNr1Hi",FALSE,0,NA,2017-05-18 03:56:40,TRUE,NA,"865053497086980097",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GiantsStore1",0,FALSE,FALSE,NA,NA
"Chicago","USA","X-Factor Annual #3 (1988, Marvel Comics) Evolutionary War Tie In Apocalypse App https://t.co/vaLYQ5BWxk",FALSE,0,NA,2017-05-18 03:56:38,FALSE,NA,"865053491563175937",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Veronika_Afoa",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Fashion #Shoe: #Adidas #Yeezy #Boost 350 V2 Low ""Cream White"" CP9366 - 100% Authentic https://t.co/8P2rANRk2q… https://t.co/4CYvHLly8a",FALSE,0,NA,2017-05-18 03:56:35,TRUE,NA,"865053475540942848",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Detra_Tenor",0,FALSE,FALSE,NA,NA
"Chicago","USA","#Deals #Boost: #YeezyBoost350 #Yeezy v2 https://t.co/G2TSzhKyDK #Shoes https://t.co/WVVLkn1jSb",FALSE,0,NA,2017-05-18 03:56:18,FALSE,NA,"865053405835702272",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tobie_Khensamph",0,FALSE,FALSE,NA,NA
"Chicago","USA","#NFL #49ers #Apparel NFL Football Street Sign 3.75"" x 16"" - Pick your team!! https://t.co/EmkWYWRH7w #Souvenirs… https://t.co/nvlrE2gagB",FALSE,0,NA,2017-05-18 03:56:17,TRUE,NA,"865053401624625154",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SF49ersFans1",0,FALSE,FALSE,NA,NA
